"location","target","type","quantile","value","target_end_date","forecast_date"
"PL","1 wk ahead inc death","point",NA,1165,"2022-02-05","2022-01-31"
"PL","1 wk ahead inc death","quantile",0.025,344,"2022-02-05","2022-01-31"
"PL","1 wk ahead inc death","quantile",0.25,897,"2022-02-05","2022-01-31"
"PL","1 wk ahead inc death","quantile",0.75,1481,"2022-02-05","2022-01-31"
"PL","1 wk ahead inc death","quantile",0.975,4250,"2022-02-05","2022-01-31"
"PL","2 wk ahead inc death","point",NA,1027,"2022-02-12","2022-01-31"
"PL","2 wk ahead inc death","quantile",0.025,85,"2022-02-12","2022-01-31"
"PL","2 wk ahead inc death","quantile",0.25,572,"2022-02-12","2022-01-31"
"PL","2 wk ahead inc death","quantile",0.75,1520,"2022-02-12","2022-01-31"
"PL","2 wk ahead inc death","quantile",0.975,7966,"2022-02-12","2022-01-31"
